Date,Hour,Neighborhood,Cases,Deaths,Recovered
2020-05-06,18:00:00,TAQUARA,91,4,70
2020-05-06,18:00:00,TAUA,26,3,17
2020-05-06,18:00:00,TIJUCA,238,34,173
2020-05-06,18:00:00,TODOS OS SANTOS,19,2,12
2020-05-06,18:00:00,TOMAS COELHO,18,3,10
2020-05-06,18:00:00,TURIACU,5,0,3
2020-05-06,18:00:00,URCA,9,1,7
2020-05-06,18:00:00,VARGEM GRANDE,12,0,9
2020-05-06,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-06,18:00:00,VASCO DA GAMA,2,0,2
2020-05-06,18:00:00,VAZ LOBO,20,2,16
2020-05-06,18:00:00,VICENTE DE CARVALHO,25,4,17
2020-05-06,18:00:00,VIDIGAL,12,2,8
2020-05-06,18:00:00,VIGARIO GERAL,30,6,22
2020-05-06,18:00:00,VILA DA PENHA,32,6,20
2020-05-06,18:00:00,VILA ISABEL,94,11,72
2020-05-06,18:00:00,VILA KENNEDY,2,1,1
2020-05-06,18:00:00,VILA KOSMOS,10,0,9
2020-05-06,18:00:00,VILA MILITAR,1,0,1
2020-05-06,18:00:00,VILA VALQUEIRE,48,2,29
2020-05-06,18:00:00,VISTA ALEGRE,16,2,10
2020-05-06,18:00:00,ZUMBI,2,1,1
2020-05-07,18:00:00,ABOLICAO,19,4,13
2020-05-07,18:00:00,ACARI,20,2,17
2020-05-07,18:00:00,AGUA SANTA,4,0,3
2020-05-07,18:00:00,ALTO DA BOA VISTA,10,2,8
2020-05-07,18:00:00,ANCHIETA,50,3,41
2020-05-07,18:00:00,ANDARAI,31,3,23
2020-05-07,18:00:00,ANIL,39,7,26
2020-05-07,18:00:00,BANCARIOS,8,1,6
2020-05-07,18:00:00,BANGU,174,45,102
2020-05-07,18:00:00,BARRA DA TIJUCA,348,29,293
2020-05-07,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-07,18:00:00,BARROS FILHO,15,2,9
2020-05-07,18:00:00,BENFICA,25,4,19
2020-05-07,18:00:00,BENTO RIBEIRO,28,0,23
2020-05-07,18:00:00,BONSUCESSO,83,10,57
2020-05-07,18:00:00,BOTAFOGO,200,27,157
2020-05-07,18:00:00,BRAS DE PINA,38,0,30
2020-05-07,18:00:00,CACHAMBI,34,4,25
2020-05-07,18:00:00,CACUIA,12,0,11
2020-05-07,18:00:00,CAJU,13,2,8
2020-05-07,18:00:00,CAMORIM,7,0,4
2020-05-07,18:00:00,CAMPINHO,12,0,7
2020-05-07,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-07,18:00:00,CAMPO GRANDE,269,48,180
2020-05-07,18:00:00,CASCADURA,19,3,12
2020-05-07,18:00:00,CATETE,29,3,21
2020-05-07,18:00:00,CATUMBI,19,4,13
2020-05-07,18:00:00,CAVALCANTE,5,0,4
2020-05-07,18:00:00,CENTRO,73,8,57
2020-05-07,18:00:00,CIDADE DE DEUS,19,3,15
2020-05-07,18:00:00,CIDADE NOVA,2,0,1
2020-05-07,18:00:00,CIDADE UNIVERSITARIA,4,0,4
2020-05-07,18:00:00,COCOTA,6,2,3
2020-05-07,18:00:00,COELHO NETO,32,5,22
2020-05-07,18:00:00,COLEGIO,33,10,21
2020-05-07,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-07,18:00:00,COPACABANA,386,57,285
2020-05-07,18:00:00,CORDOVIL,33,3,27
2020-05-07,18:00:00,COSME VELHO,14,2,12
2020-05-07,18:00:00,COSMOS,36,5,26
2020-05-07,18:00:00,COSTA BARROS,25,4,19
2020-05-07,18:00:00,CURICICA,24,1,20
2020-05-07,18:00:00,DEL CASTILHO,31,7,21
2020-05-07,18:00:00,DEODORO,12,1,10
2020-05-07,18:00:00,ENCANTADO,15,0,8
2020-05-07,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-07,18:00:00,ENGENHO DA RAINHA,22,2,17
2020-05-07,18:00:00,ENGENHO DE DENTRO,41,7,28
2020-05-07,18:00:00,ENGENHO NOVO,58,10,41
2020-05-07,18:00:00,ESTACIO,18,0,12
2020-05-07,18:00:00,FLAMENGO,115,16,87
2020-05-07,18:00:00,FORA DO MUNICIPIO,135,1,130
2020-05-07,18:00:00,FREGUESIA-ILHA,23,0,18
2020-05-07,18:00:00,FREGUESIA-JPA,49,4,38
2020-05-07,18:00:00,GALEAO,11,3,8
2020-05-07,18:00:00,GAMBOA,2,0,2
2020-05-07,18:00:00,GARDENIA AZUL,18,2,11
2020-05-07,18:00:00,GAVEA,51,11,31
2020-05-07,18:00:00,GLORIA,10,1,9
2020-05-07,18:00:00,GRAJAU,33,5,25
2020-05-07,18:00:00,GUADALUPE,31,3,20
2020-05-07,18:00:00,GUARATIBA,38,7,23
2020-05-07,18:00:00,HIGIENOPOLIS,14,1,12
2020-05-07,18:00:00,HONORIO GURGEL,13,1,11
2020-05-07,18:00:00,HUMAITA,33,4,24
2020-05-07,18:00:00,INDEFINIDO,2478,44,1379
2020-05-07,18:00:00,INHAUMA,53,10,37
2020-05-07,18:00:00,INHOAIBA,22,8,9
2020-05-07,18:00:00,IPANEMA,150,21,111
2020-05-07,18:00:00,IRAJA,99,15,63
2020-05-07,18:00:00,ITANHANGA,31,2,26
2020-05-07,18:00:00,JACARE,28,8,12
2020-05-07,18:00:00,JACAREPAGUA,130,15,99
2020-05-07,18:00:00,JACAREZINHO,4,1,1
2020-05-07,18:00:00,JARDIM AMERICA,34,4,28
2020-05-07,18:00:00,JARDIM BOTANICO,59,3,47
2020-05-07,18:00:00,JARDIM CARIOCA,24,3,19
2020-05-07,18:00:00,JARDIM GUANABARA,38,5,29
2020-05-07,18:00:00,JARDIM SULACAP,14,3,7
2020-05-07,18:00:00,JOA,3,0,2
2020-05-07,18:00:00,LAGOA,74,7,64
2020-05-07,18:00:00,LARANJEIRAS,69,12,49
2020-05-07,18:00:00,LEBLON,160,10,135
2020-05-07,18:00:00,LEME,25,2,20
2020-05-07,18:00:00,LINS DE VASCONCELOS,20,3,14
2020-05-07,18:00:00,MADUREIRA,28,4,15
2020-05-07,18:00:00,MAGALHAES BASTOS,12,3,8
2020-05-07,18:00:00,MANGUEIRA,25,2,21
2020-05-07,18:00:00,MANGUINHOS,30,5,18
2020-05-07,18:00:00,MARACANA,31,5,20
2020-05-07,18:00:00,MARE,37,3,28
2020-05-07,18:00:00,MARECHAL HERMES,49,6,36
2020-05-07,18:00:00,MARIA DA GRACA,4,2,1
2020-05-07,18:00:00,MEIER,88,10,69
2020-05-07,18:00:00,MONERO,4,0,2
2020-05-07,18:00:00,OLARIA,62,11,41
2020-05-07,18:00:00,OSWALDO CRUZ,28,4,19
2020-05-07,18:00:00,PACIENCIA,67,15,44
2020-05-07,18:00:00,PADRE MIGUEL,50,8,32
2020-05-07,18:00:00,PAQUETA,1,0,1
2020-05-07,18:00:00,PARADA DE LUCAS,20,3,12
2020-05-07,18:00:00,PARQUE ANCHIETA,9,1,7
2020-05-07,18:00:00,PAVUNA,66,6,48
2020-05-07,18:00:00,PECHINCHA,41,7,31
2020-05-07,18:00:00,PEDRA DE GUARATIBA,13,4,6
2020-05-07,18:00:00,PENHA,69,7,49
2020-05-07,18:00:00,PENHA CIRCULAR,26,3,16
2020-05-07,18:00:00,PIEDADE,46,6,29
2020-05-07,18:00:00,PILARES,20,4,13
2020-05-07,18:00:00,PITANGUEIRAS,7,1,6
2020-05-07,18:00:00,PORTUGUESA,24,3,18
2020-05-07,18:00:00,PRACA DA BANDEIRA,12,2,5
2020-05-07,18:00:00,PRACA SECA,37,2,26
2020-05-07,18:00:00,PRAIA DA BANDEIRA,8,1,4
2020-05-07,18:00:00,QUINTINO BOCAIUVA,14,2,9
2020-05-07,18:00:00,RAMOS,52,5,40
2020-05-07,18:00:00,REALENGO,145,31,89
2020-05-07,18:00:00,RECREIO DOS BANDEIRANTES,111,10,86
2020-05-07,18:00:00,RIACHUELO,14,3,9
2020-05-07,18:00:00,RIBEIRA,3,1,2
2020-05-07,18:00:00,RICARDO ALBUQUERQUE,11,0,7
2020-05-07,18:00:00,RIO COMPRIDO,48,7,36
2020-05-07,18:00:00,ROCHA,10,0,9
2020-05-07,18:00:00,ROCHA MIRANDA,38,4,23
2020-05-07,18:00:00,ROCINHA,86,18,60
2020-05-07,18:00:00,SAMPAIO,7,1,5
2020-05-07,18:00:00,SANTA CRUZ,105,17,67
2020-05-07,18:00:00,SANTA TERESA,34,5,26
2020-05-07,18:00:00,SANTISSIMO,40,9,27
2020-05-07,18:00:00,SANTO CRISTO,17,1,13
2020-05-07,18:00:00,SAO CONRADO,41,3,35
2020-05-07,18:00:00,SAO CRISTOVAO,39,5,30
2020-05-07,18:00:00,SAO FRANCISCO XAVIER,3,0,3
2020-05-07,18:00:00,SAUDE,1,0,1
2020-05-07,18:00:00,SENADOR CAMARA,37,8,24
2020-05-07,18:00:00,SENADOR VASCONCELOS,17,0,16
2020-05-07,18:00:00,SEPETIBA,22,4,15
2020-05-07,18:00:00,TANQUE,20,4,13
2020-05-07,18:00:00,TAQUARA,94,4,76
2020-05-07,18:00:00,TAUA,25,1,18
2020-05-07,18:00:00,TIJUCA,237,29,179
2020-05-07,18:00:00,TODOS OS SANTOS,21,3,13
2020-05-07,18:00:00,TOMAS COELHO,17,2,10
2020-05-07,18:00:00,TURIACU,7,3,2
2020-05-07,18:00:00,URCA,10,2,7
2020-05-07,18:00:00,VARGEM GRANDE,14,2,9
2020-05-07,18:00:00,VARGEM PEQUENA,3,0,2
2020-05-07,18:00:00,VASCO DA GAMA,1,1,0
2020-05-07,18:00:00,VAZ LOBO,20,1,17
2020-05-07,18:00:00,VICENTE DE CARVALHO,25,6,17
2020-05-07,18:00:00,VIDIGAL,11,1,8
2020-05-07,18:00:00,VIGARIO GERAL,31,5,25
2020-05-07,18:00:00,VILA DA PENHA,32,5,22
2020-05-07,18:00:00,VILA ISABEL,97,14,71
2020-05-07,18:00:00,VILA KENNEDY,1,0,1
2020-05-07,18:00:00,VILA KOSMOS,10,1,9
2020-05-07,18:00:00,VILA MILITAR,2,1,0
2020-05-07,18:00:00,VILA VALQUEIRE,51,4,32
2020-05-07,18:00:00,VISTA ALEGRE,16,2,10
2020-05-07,18:00:00,ZUMBI,1,0,1
2020-05-08,18:00:00,ABOLICAO,20,4,14
2020-05-08,18:00:00,ACARI,20,4,16
2020-05-08,18:00:00,AGUA SANTA,4,0,3
2020-05-08,18:00:00,ALTO DA BOA VISTA,13,3,8
2020-05-08,18:00:00,ANCHIETA,59,7,44
2020-05-08,18:00:00,ANDARAI,32,2,25
2020-05-08,18:00:00,ANIL,45,4,34
2020-05-08,18:00:00,BANCARIOS,10,2,7
2020-05-08,18:00:00,BANGU,177,41,108
2020-05-08,18:00:00,BARRA DA TIJUCA,395,32,314
2020-05-08,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-08,18:00:00,BARROS FILHO,16,1,14
2020-05-08,18:00:00,BENFICA,26,5,19
2020-05-08,18:00:00,BENTO RIBEIRO,30,2,22
2020-05-08,18:00:00,BONSUCESSO,94,15,66
2020-05-08,18:00:00,BOTAFOGO,225,22,173
2020-05-08,18:00:00,BRAS DE PINA,46,1,36
2020-05-08,18:00:00,CACHAMBI,38,3,28
2020-05-08,18:00:00,CACUIA,12,4,7
2020-05-08,18:00:00,CAJU,14,4,6
2020-05-08,18:00:00,CAMORIM,8,1,4
2020-05-08,18:00:00,CAMPINHO,13,0,9
2020-05-08,18:00:00,CAMPO DOS AFONSOS,3,0,2
2020-05-08,18:00:00,CAMPO GRANDE,287,56,182
2020-05-08,18:00:00,CASCADURA,23,1,16
2020-05-08,18:00:00,CATETE,33,2,25
2020-05-08,18:00:00,CATUMBI,20,6,12
2020-05-08,18:00:00,CAVALCANTE,4,0,3
2020-05-08,18:00:00,CENTRO,83,6,63
2020-05-08,18:00:00,CIDADE DE DEUS,21,4,14
2020-05-08,18:00:00,CIDADE NOVA,2,0,1
2020-05-08,18:00:00,CIDADE UNIVERSITARIA,5,0,4
2020-05-08,18:00:00,COCOTA,6,1,4
2020-05-08,18:00:00,COELHO NETO,38,6,28
2020-05-08,18:00:00,COLEGIO,37,5,30
2020-05-08,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-08,18:00:00,COPACABANA,438,66,305
2020-05-08,18:00:00,CORDOVIL,36,3,29
2020-05-08,18:00:00,COSME VELHO,15,3,11
2020-05-08,18:00:00,COSMOS,39,4,29
2020-05-08,18:00:00,COSTA BARROS,28,3,22
2020-05-08,18:00:00,CURICICA,25,5,17
2020-05-08,18:00:00,DEL CASTILHO,37,2,30
2020-05-08,18:00:00,DEODORO,14,1,10
2020-05-08,18:00:00,ENCANTADO,18,2,8
2020-05-08,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-08,18:00:00,ENGENHO DA RAINHA,25,4,18
2020-05-08,18:00:00,ENGENHO DE DENTRO,42,7,29
2020-05-08,18:00:00,ENGENHO NOVO,60,7,48
2020-05-08,18:00:00,ESTACIO,20,3,11
2020-05-08,18:00:00,FLAMENGO,118,20,87
2020-05-08,18:00:00,FORA DO MUNICIPIO,41,1,23
2020-05-08,18:00:00,FREGUESIA-ILHA,25,0,20
2020-05-08,18:00:00,FREGUESIA-JPA,50,1,40
2020-05-08,18:00:00,GALEAO,13,6,7
2020-05-08,18:00:00,GAMBOA,3,0,3
2020-05-08,18:00:00,GARDENIA AZUL,20,5,12
2020-05-08,18:00:00,GAVEA,55,8,36
2020-05-08,18:00:00,GLORIA,13,2,10
2020-05-08,18:00:00,GRAJAU,40,5,28
2020-05-08,18:00:00,GUADALUPE,34,3,23
2020-05-08,18:00:00,GUARATIBA,43,9,29
2020-05-08,18:00:00,HIGIENOPOLIS,17,2,13
2020-05-08,18:00:00,HONORIO GURGEL,18,4,11
2020-05-08,18:00:00,HUMAITA,35,4,25
2020-05-08,18:00:00,INDEFINIDO,2575,38,1284
2020-05-08,18:00:00,INHAUMA,56,11,38
2020-05-08,18:00:00,INHOAIBA,22,6,12
2020-05-08,18:00:00,IPANEMA,164,19,122
2020-05-08,18:00:00,IRAJA,114,20,74
2020-05-08,18:00:00,ITANHANGA,33,3,26
2020-05-08,18:00:00,JACARE,26,8,10
2020-05-08,18:00:00,JACAREPAGUA,141,15,109
2020-05-08,18:00:00,JACAREZINHO,5,1,2
2020-05-08,18:00:00,JARDIM AMERICA,40,4,31
2020-05-08,18:00:00,JARDIM BOTANICO,62,7,43
2020-05-08,18:00:00,JARDIM CARIOCA,29,4,23
2020-05-08,18:00:00,JARDIM GUANABARA,42,5,32
2020-05-08,18:00:00,JARDIM SULACAP,14,3,7
2020-05-08,18:00:00,JOA,3,0,2
2020-05-08,18:00:00,LAGOA,91,3,79
2020-05-08,18:00:00,LARANJEIRAS,72,8,52
2020-05-08,18:00:00,LEBLON,177,12,139
2020-05-08,18:00:00,LEME,25,5,20
2020-05-08,18:00:00,LINS DE VASCONCELOS,23,1,19
2020-05-08,18:00:00,MADUREIRA,31,1,20
2020-05-08,18:00:00,MAGALHAES BASTOS,13,1,11
2020-05-08,18:00:00,MANGUEIRA,28,4,21
2020-05-08,18:00:00,MANGUINHOS,33,9,18
2020-05-08,18:00:00,MARACANA,33,4,22
2020-05-08,18:00:00,MARE,37,6,26
2020-05-08,18:00:00,MARECHAL HERMES,55,5,37
2020-05-08,18:00:00,MARIA DA GRACA,4,1,2
2020-05-08,18:00:00,MEIER,95,5,77
2020-05-08,18:00:00,MONERO,4,1,1
2020-05-08,18:00:00,OLARIA,70,9,49
2020-05-08,18:00:00,OSWALDO CRUZ,30,3,21
2020-05-08,18:00:00,PACIENCIA,63,17,38
2020-05-08,18:00:00,PADRE MIGUEL,52,7,35
2020-05-08,18:00:00,PAQUETA,2,0,1
2020-05-08,18:00:00,PARADA DE LUCAS,20,3,13
2020-05-08,18:00:00,PARQUE ANCHIETA,9,0,7
2020-05-08,18:00:00,PARQUE COLUMBIA,1,1,0
2020-05-08,18:00:00,PAVUNA,71,11,48
2020-05-08,18:00:00,PECHINCHA,43,8,32
2020-05-08,18:00:00,PEDRA DE GUARATIBA,14,1,9
2020-05-08,18:00:00,PENHA,70,10,47
2020-05-08,18:00:00,PENHA CIRCULAR,30,2,21
2020-05-08,18:00:00,PIEDADE,53,10,30
2020-05-08,18:00:00,PILARES,23,3,16
2020-05-08,18:00:00,PITANGUEIRAS,8,3,5
2020-05-08,18:00:00,PORTUGUESA,28,4,21
2020-05-08,18:00:00,PRACA DA BANDEIRA,13,3,6
2020-05-08,18:00:00,PRACA SECA,43,5,26
2020-05-08,18:00:00,PRAIA DA BANDEIRA,7,1,5
2020-05-08,18:00:00,QUINTINO BOCAIUVA,15,1,10
2020-05-08,18:00:00,RAMOS,56,3,45
2020-05-08,18:00:00,REALENGO,163,34,98
2020-05-08,18:00:00,RECREIO DOS BANDEIRANTES,121,14,89
2020-05-08,18:00:00,RIACHUELO,13,3,8
2020-05-08,18:00:00,RIBEIRA,3,1,2
2020-05-08,18:00:00,RICARDO ALBUQUERQUE,13,1,7
2020-05-08,18:00:00,RIO COMPRIDO,50,10,29
2020-05-08,18:00:00,ROCHA,10,0,8
2020-05-08,18:00:00,ROCHA MIRANDA,43,4,30
2020-05-08,18:00:00,ROCINHA,92,18,64
2020-05-08,18:00:00,SAMPAIO,7,1,5
2020-05-08,18:00:00,SANTA CRUZ,111,22,69
2020-05-08,18:00:00,SANTA TERESA,34,4,27
2020-05-08,18:00:00,SANTISSIMO,38,8,26
2020-05-08,18:00:00,SANTO CRISTO,19,1,14
2020-05-08,18:00:00,SAO CONRADO,46,2,39
2020-05-08,18:00:00,SAO CRISTOVAO,45,8,31
2020-05-08,18:00:00,SAO FRANCISCO XAVIER,4,1,3
2020-05-08,18:00:00,SAUDE,1,0,1
2020-05-08,18:00:00,SENADOR CAMARA,42,7,29
2020-05-08,18:00:00,SENADOR VASCONCELOS,18,5,12
2020-05-08,18:00:00,SEPETIBA,23,9,12
2020-05-08,18:00:00,TANQUE,21,4,14
2020-05-08,18:00:00,TAQUARA,101,10,73
2020-05-08,18:00:00,TAUA,25,2,19
2020-05-08,18:00:00,TIJUCA,270,32,199
2020-05-08,18:00:00,TODOS OS SANTOS,20,3,12
2020-05-08,18:00:00,TOMAS COELHO,19,2,12
2020-05-08,18:00:00,TURIACU,8,2,3
2020-05-08,18:00:00,URCA,13,3,9
2020-05-08,18:00:00,VARGEM GRANDE,15,1,9
2020-05-08,18:00:00,VARGEM PEQUENA,3,0,2
2020-05-08,18:00:00,VASCO DA GAMA,2,0,2
2020-05-08,18:00:00,VAZ LOBO,19,2,15
2020-05-08,18:00:00,VICENTE DE CARVALHO,26,5,20
2020-05-08,18:00:00,VIDIGAL,13,2,8
2020-05-08,18:00:00,VIGARIO GERAL,35,9,24
2020-05-08,18:00:00,VILA DA PENHA,37,9,22
2020-05-08,18:00:00,VILA ISABEL,108,15,78
2020-05-08,18:00:00,VILA KENNEDY,1,0,1
2020-05-08,18:00:00,VILA KOSMOS,10,0,10
2020-05-08,18:00:00,VILA MILITAR,2,1,1
2020-05-08,18:00:00,VILA VALQUEIRE,52,5,31
2020-05-08,18:00:00,VISTA ALEGRE,17,3,10
2020-05-08,18:00:00,ZUMBI,2,0,2
2020-05-09,18:00:00,ABOLICAO,20,4,14
2020-05-09,18:00:00,ACARI,21,5,16
2020-05-09,18:00:00,AGUA SANTA,4,0,3
2020-05-09,18:00:00,ALTO DA BOA VISTA,10,3,7
2020-05-09,18:00:00,ANCHIETA,54,7,42
2020-05-09,18:00:00,ANDARAI,31,2,25
2020-05-09,18:00:00,ANIL,41,4,32
2020-05-09,18:00:00,BANCARIOS,11,2,9
2020-05-09,18:00:00,BANGU,187,50,114
2020-05-09,18:00:00,BARRA DA TIJUCA,359,38,297
2020-05-09,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-09,18:00:00,BARROS FILHO,15,1,12
2020-05-09,18:00:00,BENFICA,26,5,19
2020-05-09,18:00:00,BENTO RIBEIRO,31,2,26
2020-05-09,18:00:00,BONSUCESSO,92,16,66
2020-05-09,18:00:00,BOTAFOGO,207,24,165
2020-05-09,18:00:00,BRAS DE PINA,38,1,30
2020-05-09,18:00:00,CACHAMBI,36,4,27
2020-05-09,18:00:00,CACUIA,11,4,6
2020-05-09,18:00:00,CAJU,12,3,6
2020-05-09,18:00:00,CAMORIM,7,1,3
2020-05-09,18:00:00,CAMPINHO,12,0,11
2020-05-09,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-09,18:00:00,CAMPO GRANDE,282,58,196
2020-05-09,18:00:00,CASCADURA,22,1,17
2020-05-09,18:00:00,CATETE,29,2,24
2020-05-09,18:00:00,CATUMBI,17,5,10
2020-05-09,18:00:00,CAVALCANTE,5,0,4
2020-05-09,18:00:00,CENTRO,76,7,62
2020-05-09,18:00:00,CIDADE DE DEUS,21,5,15
2020-05-09,18:00:00,CIDADE NOVA,2,0,1
2020-05-09,18:00:00,CIDADE UNIVERSITARIA,4,0,4
2020-05-09,18:00:00,COCOTA,7,2,4
2020-05-09,18:00:00,COELHO NETO,34,6,25
2020-05-09,18:00:00,COLEGIO,34,5,27
2020-05-09,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-09,18:00:00,COPACABANA,411,71,299
2020-05-09,18:00:00,CORDOVIL,33,3,28
2020-05-09,18:00:00,COSME VELHO,14,4,10
2020-05-09,18:00:00,COSMOS,39,5,29
2020-05-09,18:00:00,COSTA BARROS,26,3,22
2020-05-09,18:00:00,CURICICA,26,5,19
2020-05-09,18:00:00,DEL CASTILHO,31,3,26
2020-05-09,18:00:00,DEODORO,12,1,10
2020-05-09,18:00:00,ENCANTADO,15,2,8
2020-05-09,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-09,18:00:00,ENGENHO DA RAINHA,25,4,19
2020-05-09,18:00:00,ENGENHO DE DENTRO,43,9,29
2020-05-09,18:00:00,ENGENHO NOVO,60,7,48
2020-05-09,18:00:00,ESTACIO,18,3,11
2020-05-09,18:00:00,FLAMENGO,117,21,89
2020-05-09,18:00:00,FORA DO MUNICIPIO,139,1,136
2020-05-09,18:00:00,FREGUESIA-ILHA,23,0,19
2020-05-09,18:00:00,FREGUESIA-JPA,48,1,43
2020-05-09,18:00:00,GALEAO,11,6,5
2020-05-09,18:00:00,GAMBOA,4,1,3
2020-05-09,18:00:00,GARDENIA AZUL,18,4,10
2020-05-09,18:00:00,GAVEA,56,9,38
2020-05-09,18:00:00,GLORIA,15,3,11
2020-05-09,18:00:00,GRAJAU,35,7,25
2020-05-09,18:00:00,GUADALUPE,36,5,28
2020-05-09,18:00:00,GUARATIBA,44,10,30
2020-05-09,18:00:00,HIGIENOPOLIS,17,3,13
2020-05-09,18:00:00,HONORIO GURGEL,15,4,11
2020-05-09,18:00:00,HUMAITA,36,5,28
2020-05-09,18:00:00,INDEFINIDO,3581,44,2042
2020-05-09,18:00:00,INHAUMA,54,11,41
2020-05-09,18:00:00,INHOAIBA,26,7,16
2020-05-09,18:00:00,IPANEMA,153,19,119
2020-05-09,18:00:00,IRAJA,109,23,69
2020-05-09,18:00:00,ITANHANGA,31,3,25
2020-05-09,18:00:00,JACARE,27,8,14
2020-05-09,18:00:00,JACAREPAGUA,133,16,105
2020-05-09,18:00:00,JACAREZINHO,5,1,3
2020-05-09,18:00:00,JARDIM AMERICA,35,4,29
2020-05-09,18:00:00,JARDIM BOTANICO,60,8,47
2020-05-09,18:00:00,JARDIM CARIOCA,29,5,22
2020-05-09,18:00:00,JARDIM GUANABARA,41,6,31
2020-05-09,18:00:00,JARDIM SULACAP,14,3,8
2020-05-09,18:00:00,JOA,3,0,2
2020-05-09,18:00:00,LAGOA,74,3,68
2020-05-09,18:00:00,LARANJEIRAS,73,13,55
2020-05-09,18:00:00,LEBLON,164,14,136
2020-05-09,18:00:00,LEME,26,6,19
2020-05-09,18:00:00,LINS DE VASCONCELOS,21,1,18
2020-05-09,18:00:00,MADUREIRA,29,1,24
2020-05-09,18:00:00,MAGALHAES BASTOS,13,2,10
2020-05-09,18:00:00,MANGUEIRA,27,5,21
2020-05-09,18:00:00,MANGUINHOS,33,10,17
2020-05-09,18:00:00,MARACANA,32,5,21
2020-05-09,18:00:00,MARE,37,6,26
2020-05-09,18:00:00,MARECHAL HERMES,52,7,41
2020-05-09,18:00:00,MARIA DA GRACA,4,1,2
2020-05-09,18:00:00,MEIER,91,5,79
2020-05-09,18:00:00,MONERO,4,1,2
2020-05-09,18:00:00,OLARIA,66,9,48
2020-05-09,18:00:00,OSWALDO CRUZ,33,4,26
2020-05-09,18:00:00,PACIENCIA,67,19,44
2020-05-09,18:00:00,PADRE MIGUEL,51,9,34
2020-05-09,18:00:00,PAQUETA,1,0,1
2020-05-09,18:00:00,PARADA DE LUCAS,21,3,17
2020-05-09,18:00:00,PARQUE ANCHIETA,9,0,8
2020-05-09,18:00:00,PARQUE COLUMBIA,1,1,0
2020-05-09,18:00:00,PAVUNA,69,12,51
2020-05-09,18:00:00,PECHINCHA,41,8,33
2020-05-09,18:00:00,PEDRA DE GUARATIBA,13,2,9
2020-05-09,18:00:00,PENHA,70,10,50
2020-05-09,18:00:00,PENHA CIRCULAR,27,2,19
2020-05-09,18:00:00,PIEDADE,49,9,31
2020-05-09,18:00:00,PILARES,23,3,17
2020-05-09,18:00:00,PITANGUEIRAS,7,2,5
2020-05-09,18:00:00,PORTUGUESA,24,4,17
2020-05-09,18:00:00,PRACA DA BANDEIRA,13,3,7
2020-05-09,18:00:00,PRACA SECA,42,6,28
2020-05-09,18:00:00,PRAIA DA BANDEIRA,7,1,5
2020-05-09,18:00:00,QUINTINO BOCAIUVA,15,1,12
2020-05-09,18:00:00,RAMOS,58,3,51
2020-05-09,18:00:00,REALENGO,147,34,91
2020-05-09,18:00:00,RECREIO DOS BANDEIRANTES,115,14,84
2020-05-09,18:00:00,RIACHUELO,14,3,10
2020-05-09,18:00:00,RIBEIRA,3,1,2
2020-05-09,18:00:00,RICARDO ALBUQUERQUE,11,0,7
2020-05-09,18:00:00,RIO COMPRIDO,49,11,35
2020-05-09,18:00:00,ROCHA,10,0,10
2020-05-09,18:00:00,ROCHA MIRANDA,42,4,28
2020-05-09,18:00:00,ROCINHA,89,17,68
2020-05-09,18:00:00,SAMPAIO,7,1,5
2020-05-09,18:00:00,SANTA CRUZ,108,24,71
2020-05-09,18:00:00,SANTA TERESA,35,5,28
2020-05-09,18:00:00,SANTISSIMO,40,8,28
2020-05-09,18:00:00,SANTO CRISTO,18,2,13
2020-05-09,18:00:00,SAO CONRADO,41,2,36
2020-05-09,18:00:00,SAO CRISTOVAO,46,9,34
2020-05-09,18:00:00,SAO FRANCISCO XAVIER,4,1,3
2020-05-09,18:00:00,SAUDE,1,0,1
2020-05-09,18:00:00,SENADOR CAMARA,41,8,29
2020-05-09,18:00:00,SENADOR VASCONCELOS,17,5,11
2020-05-09,18:00:00,SEPETIBA,24,9,14
2020-05-09,18:00:00,TANQUE,20,4,14
2020-05-09,18:00:00,TAQUARA,98,11,74
2020-05-09,18:00:00,TAUA,28,3,23
2020-05-09,18:00:00,TIJUCA,255,33,193
2020-05-09,18:00:00,TODOS OS SANTOS,21,3,15
2020-05-09,18:00:00,TOMAS COELHO,18,2,11
2020-05-09,18:00:00,TURIACU,8,2,4
2020-05-09,18:00:00,URCA,11,2,8
2020-05-09,18:00:00,VARGEM GRANDE,14,1,10
2020-05-09,18:00:00,VARGEM PEQUENA,5,1,3
2020-05-09,18:00:00,VASCO DA GAMA,2,0,2
2020-05-09,18:00:00,VAZ LOBO,22,2,19
2020-05-09,18:00:00,VICENTE DE CARVALHO,25,5,18
2020-05-09,18:00:00,VIDIGAL,11,2,9
